epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2,fold,training_mode
19,0.6942484838920727,21.002152487537593,25.608364749072877,0.29960772855169904,1.2829301953315735,26.73897951709367,34.81175275890119,-0.20690734723908766,2,full_finetune
20,0.6722792198783473,20.376632520484826,25.19992329628774,0.3217714164182537,1.2017076185771398,26.64525086267563,33.691765913962136,-0.13049774279115445,2,full_finetune
1,2.556194213398716,40.10842328670772,51.04317022383161,-1.5788154091895517,3.3527349744524275,48.84546779578938,58.45751133267425,-3.208579403620612,3,full_finetune
2,1.0009551717523943,24.65911878779609,31.940965126109134,-0.009813205640597733,4.1914381980896,59.51109085272812,65.3615361611415,-4.2613765126987655,3,full_finetune
3,0.9497642433434202,25.439161696496114,31.113482395770795,0.041830766732280145,1.4717896665845598,33.36874005870325,38.73143573546026,-0.847489899407976,3,full_finetune
4,0.9029602241097835,23.496081586440358,30.337167164742294,0.08904898131093508,0.8824070606912885,25.20389223985804,29.98991216979196,-0.1076569278231454,3,full_finetune
5,0.948064785254629,25.55909459984146,31.085633561463666,0.043545261680821845,0.783296389239175,23.91779376530871,28.255550705467712,0.01675344649228505,3,full_finetune
6,0.8851439827366879,24.233187099658426,30.03638588519482,0.10702288931084802,0.8708677973066058,23.573190153319985,29.7931778396844,-0.09317209824285588,3,full_finetune
7,0.8951539825974849,23.611618762525396,30.20574808583556,0.0969242743844938,1.0934815917696272,26.997902785252432,33.384621991822634,-0.37261204852404317,3,full_finetune
8,0.8330598327151516,23.222218931208978,29.139279926711364,0.15956794671935803,1.131348865372794,27.852692452628357,33.95775613891806,-0.4201455288416087,3,full_finetune
9,0.9047411750315836,24.143826539813713,30.367070055694697,0.08725227472388375,0.8708527088165283,24.68532477837144,29.792919980228437,-0.09315317555228608,3,full_finetune
10,0.9947153434418795,25.246889438381647,31.841250859399057,-0.003518116557584383,1.2926172358649117,29.83553371087537,36.29741429018751,-0.6225805181673563,3,full_finetune
11,0.9483280589706019,25.08129782547509,31.089949454310375,0.04327965713938953,0.810714738709586,22.500947316297037,28.745822682497845,-0.01766389101048893,3,full_finetune
12,0.9427382360424912,24.213443011428136,30.998185775155797,0.048918946904937144,0.7370258825165885,22.997077178274555,27.40829953455421,0.07483527779524757,3,full_finetune
13,0.8115096740555345,22.573140975228817,28.759912862813653,0.18130882621844868,1.1963752678462438,28.284139578391326,34.92001677842466,-0.5017711874317827,3,full_finetune
14,1.0763441376518785,26.51525194950894,33.121979693666205,-0.08586928729743959,0.6748008387429374,21.979076128636233,26.225786872128865,0.1529443659039087,3,full_finetune
15,0.7878417634127433,22.419293500692387,28.337414000533684,0.2051861856301619,1.2229672074317932,29.959166930320496,35.305968459872325,-0.5351511356482677,3,full_finetune
16,0.8764165033373916,24.60911369443244,29.887939999482295,0.11582762450735362,1.1905850427491325,28.429466618481033,34.83540973558538,-0.49450277780520224,3,full_finetune
17,0.8072222949642884,21.92109624710483,28.683839769262686,0.18563415233309155,1.1196653757776533,27.539136770225024,33.78195913132157,-0.4054795948656911,3,full_finetune
18,0.8315266464885912,23.63432564491771,29.112453137520255,0.16111470526388927,1.0955489022391183,27.10902071665003,33.41616466756002,-0.37520703434158187,3,full_finetune
19,0.6940638537992511,21.45985621583768,26.597476082094964,0.2997939955824328,0.935711111341204,25.106134378865328,30.882439675736784,-0.17456778150335373,3,full_finetune
20,0.8051369765348602,23.18215373247525,28.64676604155257,0.18773791993879552,0.9157894338880267,25.06355358468835,30.551921746354335,-0.1495608011951859,3,full_finetune
1,2.509437624299735,35.54775796791564,46.86814701023569,-1.5316450110366553,44.01464407784598,189.45689808958633,196.28548484693317,-25.501277689975833,4,full_finetune
2,1.1093746904741253,25.529749428740377,31.162243020010855,-0.11919216655381337,1.7253832817077637,35.439738366657174,38.862646356974146,-0.03885559690833795,4,full_finetune
3,0.8016756772994995,21.30922535393765,26.490425787809354,0.19122984003623766,1.7813486542020525,36.626825342390774,39.48790208226389,-0.07255251332067991,4,full_finetune
4,0.9931139130341379,23.310777284907683,29.484184362334,-0.001902540542101816,2.8771616561072215,35.67827347055777,50.184744751440846,-0.7323429854714203,4,full_finetune
5,0.875888609049613,23.015399775046077,27.689430380555144,0.11636016709191321,2.169694628034319,32.70355130557174,43.580166464988494,-0.3063760575062462,4,full_finetune
6,0.6632830720198782,19.48387101708613,24.095671867990703,0.33084716489799937,1.9079040118626185,37.338519475678375,40.86653787394467,-0.1487516183581301,4,full_finetune
7,0.851141467429044,22.71862043644432,27.295462415762536,0.14132631465805656,2.685443162918091,44.126079738095136,48.483902553424485,-0.6169090136036339,4,full_finetune
8,0.7302373220261774,19.76909197038461,25.282592177593997,0.26330038960850766,2.13782000541687,34.92389005360529,43.25886728435054,-0.28718428693587006,4,full_finetune
9,0.7071282999557361,20.1503068871707,24.879330593059848,0.28661393207153374,2.261758463723319,40.413734282505025,44.495152529930685,-0.36180787869603015,4,full_finetune
10,0.816885749499003,21.277753154116965,26.74054443842875,0.17588516482168848,2.515334572110857,41.49924649129427,46.923183521756144,-0.51448641252598,4,full_finetune
11,0.7432933235377596,21.321418686753724,25.507605904709862,0.250128861545841,1.9065098932811193,30.74804174621458,40.85160411665469,-0.14791220086595325,4,full_finetune
12,0.6100253546447084,19.50434533120823,23.10806185749874,0.38457620438295004,2.651221649987357,40.63837725155961,48.173988121745424,-0.596304158894871,4,full_finetune
13,0.5515574222071129,18.300149485238148,21.972777028223902,0.4435615413845473,2.5597026688711986,34.37068025411817,47.335213477741995,-0.5412004348307096,4,full_finetune
14,0.5878220958667889,18.492956612812005,22.683629246626936,0.4069759284851111,2.553298439298357,41.42752538456297,47.27596343623385,-0.5373445722599615,4,full_finetune
15,0.6768714911059329,18.59959052653418,24.341239672799112,0.31713850149118816,2.94013683285032,36.9999022440524,50.73099114584601,-0.7702603302483053,4,full_finetune
16,0.6004258164188319,18.23121246212954,22.92552340882936,0.3942606864105582,2.5641894340515137,42.87289754337723,47.376681101971684,-0.5439019295394729,4,full_finetune
17,0.5808660696473038,17.83968330506938,22.549015596875297,0.41399352385520205,2.473830904279436,41.82365812421392,46.534449717077216,-0.48949691462374756,4,full_finetune
18,0.604364032808103,17.281633237934543,23.00058525488383,0.39028761718847227,2.983995028904506,38.01435179597422,51.10797013836183,-0.7966674815136341,4,full_finetune
19,0.6023183138224116,18.15697368166053,22.961624817283372,0.3923514379219393,2.7726377078465054,41.201215928205514,49.264733747559845,-0.6694088929057063,4,full_finetune
20,0.5722836904358446,18.138417500202614,22.381813493379756,0.4226518394327228,3.116755894252232,46.99403093243982,52.23252052851442,-0.8766030158784528,4,full_finetune
1,3.2987265701879536,45.81898678899859,60.22311135247236,-2.327918953049627,4.500049999782017,62.66311121208095,70.33940812797458,-8.37694926705519,5,full_finetune
2,0.9592598582568922,27.44764784729351,32.475673261875386,0.032251092670892545,1.6085112946374076,38.00781498344577,42.05349458049405,-2.351724614237815,5,full_finetune
3,0.9228982172514263,27.296042119188122,31.85421706178355,0.06893450261689138,1.5198534301349096,37.258825533689496,40.87811743749793,-2.166984377737536,5,full_finetune
4,0.8895161130972076,25.671831986086872,31.272812050747497,0.10261205222922665,0.45246414840221405,18.12719088567497,22.303967144484794,0.057180881848469034,5,full_finetune
5,0.987322309560943,27.73322916621058,32.947274956991684,0.00394031287954455,0.3803350712571825,16.72845659330515,20.44905407393828,0.20747933775508232,5,full_finetune
6,0.8806032501814658,25.98267617576176,31.11574248910635,0.11160378348824307,0.4171437642404011,18.11719801353257,21.41573112836762,0.13077950368087454,5,full_finetune
7,0.9042753985053614,25.753558303329825,31.53119177179313,0.08772214062943695,0.7145160181181771,23.18871539341823,28.028251807567404,-0.4888679054300371,5,full_finetune
8,0.8568766284407231,24.453899218909427,30.693695378856074,0.13554036284468152,0.29904062088046757,13.912275988972073,18.132392982592197,0.37687612303219165,5,full_finetune
9,0.8757184492914301,26.17083273109674,31.02932124693826,0.11653181532765744,0.3813283289117472,16.598771159642258,20.475738715950175,0.2054096157496349,5,full_finetune
10,0.818421728255456,24.584577008313687,29.997053794248817,0.1743355862146866,0.3351993816239493,14.080728763420158,19.197365468236374,0.301530554472489,5,full_finetune
11,0.7974514312911452,24.653015653976162,29.610255544389805,0.19549143146912062,1.2979857793876104,34.03445683622704,37.7767856525346,-1.704669172259119,5,full_finetune
12,0.7374372890121058,22.398899041662812,28.47426845370732,0.25603669777684734,0.711553156375885,23.157488515475148,27.970079627909737,-0.4826940767990968,5,full_finetune
13,0.9375387555674503,26.077881816012358,32.105884752264366,0.05416441834964136,1.2922143595559257,34.15880134563325,37.692705352235095,-1.6926429334876851,5,full_finetune
14,0.9260844985644022,25.53952653415878,31.90915748503312,0.06572003054418984,0.42360047277595314,17.466196148391074,21.580834765777663,0.11732540655414159,5,full_finetune
15,0.7856927043513248,24.56315409388695,29.39113702264728,0.20735424528894153,0.5247341820171901,19.148066846054025,24.019264405779698,-0.09341128759838191,5,full_finetune
16,0.7407173289541613,23.05503565651469,28.537523477399674,0.2527276268403399,0.7426384304250989,22.902756556086253,28.574505969683084,-0.5474677544862683,5,full_finetune
17,0.8051768379253254,24.037395044320615,29.753335616657388,0.1876976956742491,0.6485083188329425,21.94775690561624,26.702246752915556,-0.3513248299597045,5,full_finetune
18,0.7458438224959791,23.566701935020472,28.636106864368887,0.2475557774740037,0.4802780896425247,17.707765522379244,22.979279479617567,-0.0007761833883062064,5,full_finetune
19,0.6321730394112436,21.613473750619598,26.363800115767773,0.36223250106440885,0.3600844421557018,16.82189714242796,19.897211291761174,0.24967646197126614,5,full_finetune
20,0.7305902075349239,22.66789252151119,28.341768847004232,0.2629443727139783,0.32174826306956156,14.815264386643651,18.808239536426097,0.32955919096149633,5,full_finetune
